stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
WAYWYOMo,6612,WAYNE AVE & WYOMING AVE,S WAYNE AVE & N WAYNE AVE,39.226943,-84.460832,2,,,,,0
MANSHEo,6910,MANGHAM DR & SHEPHERD LN,LOCKLAND RD & SHEPHERD LN,39.236804,-84.452008,2,,,,,0
WAYBYRo,6639,WAYNE AVE & BYRD AVE,N WAYNE AVE & BYRD AVE,39.240202,-84.460872,2,,,,,0
GLETACo,6971,GLENDALE MILFORD RD & TACONIC TER,,39.257137,-84.459919,2,,,,,0
SP11320o,6043,SPRINGFIELD PIKE 11320,SPRINGFIELD PIKE & CAMERON RD,39.278929,-84.482834,2,,,,,0
SPRIBECi,6042,SPRINGFIELD PIKE & BECKHAM WAY,SPRINGFIELD PIKE & CAMERON RD,39.278715,-84.482892,2,,,,,0
SPRROLi,6362,SPRINGFIELD PIKE & ROLLING HILLS DR,SPRINGFIELD RD & TERRACE DR,39.242921,-84.47128,2,,,,,0
WAYBYRi,6638,WAYNE AVE & BYRD AVE,N WAYNE AVE & LINDY AVE,39.23997,-84.460942,2,,,,,0
LEGCHIi,6954,LEGGETT ST & CHICAGO AVE,LEGGETT ST & CONGRESS AVE,39.248412,-84.456712,2,,,,,0
WYOANNi,6905,WYOMING AVE & ANNA ST,W WYOMING AVE & ANNA ST,39.227247,-84.456565,2,,,,,0
WAY391i,6607,WAYNE AVE 391,S WAYNE AVE & S WAYNE AVE,39.220626,-84.461497,2,,,,,0
DALHOPn,4014,DALTON AVE & HOPKINS ST,DALTON AVE & GEST ST,39.10779,-84.536377,1,,,,,0
HEWWOODw,6164,HEWITT AVE & WOODBURN AVE,HEWITT AVE & GILBERT AVE,39.137671,-84.475278,1,,,,,0
WOODFAIi,6149,WOODBURN AVE & FAIRFAX AVE,,39.135715,-84.476096,1,,,,,0
DALHOPs,4013,DALTON ST & GEST ST,DALTON AVE & CENTER HILL AVE,39.108111,-84.536611,1,,,,,0
NORGLADo,3847,W. NORTH BEND RD & GLADYS AVE,W NORTH BEND RD & GLADYS AVE,39.202868,-84.546607,1,,,,,0
NOR1461o,3843,W. NORTH BEND RD 1461,W NORTH BEND RD & GLADYS AVE,39.202736,-84.544374,1,,,,,0
NORLANTo,3838,W. NORTH BEND RD & LANTANA AVE,W NORTH BEND RD & LANTANA AVE,39.20256,-84.541756,1,,,,,0
NORFAIe,4268,W. NORTH BEND ROAD & FAIRCREST DR,W NORTH BEND RD & EDWOOD AVE,39.202392,-84.538811,1,,,,,0
NOREDWw,4272,W. NORTH BEND ROAD & EDWOOD AVE,W NORTH BEND RD & FAIRCREST DR,39.202527,-84.538414,1,,,,,0
NORLANw,3840,NORTH BEND RD & LANTANA AVE,W NORTH BEND RD & LANTANA AVE,39.202685,-84.541114,1,,,,,0
NOR1504i,3849,NORTH BEND RD 1504,W NORTH BEND RD & LANTANA AVE,39.202879,-84.544094,1,,,,,0
CORJEFo,4951,CORRY ST & JEFFERSON AVE,W CORRY ST & JEFFERSON AVE,39.129275,-84.511118,1,,,,,0
BEASHOo,8430,BEACON ST & SHORTS DR,BEACON ST & WASIGO DR,39.082614,-84.381931,1,,,,,0
BEAMWRi,8433,BEACON ST  MT WASH REC CENTER,BEACON ST & CAMBRIDGE AVE,39.085531,-84.381789,1,,,,,0
BEESKYi,8152,BEECHMONT AVE & SKYTOP PAVILION,BEECHMONT AVE & COLTER AVE,39.106487,-84.397565,1,,,,,0
FARENFo,4728,FARRAGUT RD & ENFIELD ST,FARRAGUT RD & CHERRY BLOSSOM LN,39.2668,-84.521579,2,,,,,0
CHETWIo,2183,CHEVIOT RD & TWINVIEW DR,CHEVIOT RD & W GALBRAITH RD,39.222035,-84.601323,2,,,,,0
COLSUNo,2474,COLERAIN AVE & SUNNYSIDE DR,COLERAIN RD & W GALBRAITH RD,39.23313,-84.59086,2,,,,,0
JOE8700i,2472,JOSEPH RD 8700,JOSEPH RD & W GALBRAITH RD,39.231725,-84.594108,2,,,,,0
GLENWERi,1755,GLENMORE AVE & WERK RD,,39.141483,-84.613423,1,,,,,0
COLKIRBi,3714,COLERAIN AVE & KIRBY AVE,,39.162295,-84.54832,1,,,,,0
HIGBOAi,1188,HIGHLAND AVE & BOAL ST,,39.113843,-84.50404,1,,,,,0
WARPEEo,3344,WARSAW AVE & PEERLESS ST,,39.107889,-84.555017,1,,,,,0
LINGESo,4411,LINN ST & GEST ST,,39.097866,-84.527715,1,,,,,0
LINDAYo,4522,LINN ST & DAYTON ST,LINN ST & NAEHER ST,39.118049,-84.526889,1,,,,,0
ELMCOLi,3677,ELMORE ST & COLERAIN AVE,ELMORE ST & LAKEMAN ST,39.15584,-84.542821,1,,,,,0
CUMBEEi,3645,CUMMINS ST & BEEKMAN ST,,39.13445,-84.546642,1,,,,,0
3RDBSBi,4405,3rd ST. WEST OF BRENT SPENCE BRIDGE,W 3RD ST & GEST ST,39.09712,-84.522848,1,,,,,0
COMTANo,2960,COMPTON RD & TANSING DR,COMPTON RD & COOGAN DR,39.234989,-84.57287,2,,,,,0
COMCOOi,2956,COMPTON RD & COOGAN DR,,39.233983,-84.570997,2,,,,,0
NORSIMi,3238,W. NORTH BEND RD & SIMPSON AVE,W NORTH BEND RD & WITHERBY AVE,39.203587,-84.560013,1,,,,,0
WAYMEDo,6642,WAYNE AVE & MEDOSH AVE,,39.242629,-84.462522,2,,,,,0
WAYMEDi,6643,WAYNE AVE & MEDOSH AVE,,39.242682,-84.462791,2,,,,,0
MIAEUCo,8937,MIAMI AVE & EUCLID AVE,MIAMI RD & LENOX PL,39.190458,-84.363191,2,,,,,0
QUEQUEEo,2822,QUEEN CITY AVE & QUEEN CITY BYPASS,QUEEN CITY BYP & LICK RUN WAY,39.128166,-84.571228,1,,,,,0
QUELICi,3132,QUEEN CITY AVE & LICK RUN WAY,QUEEN CITY BYP,39.127996,-84.567846,1,,,,,0
EASDUCo,7942,EASTWOOD DR & DUCK CREEK RD,,39.165413,-84.407429,1,,,,,0
DAL6580i,4314,DALY RD 6580,DALY RD & CENTER HILL AVE,39.211544,-84.531624,2,,,,,0
MITROSi,5958,MITCHELL AVE & ROSE HILL LN,E MITCHELL AVE & ROSE HILL LN,39.157233,-84.485873,1,,,,,0
CHEGREi,7173,CHESTER RD & GREENWOOD AVE,CHESTER RD & MOSTELLER RD,39.277332,-84.44391,2,,,,,0
CHEVIKo,7183,CHESTER RD & VIKING STADIUM,CHESTER RD & GREENWOOD AVE,39.27552,-84.443956,2,,,,,0
MONFIEo,9419,MONTGOMERY RD & FIELDS ERTEL RD,,39.291069,-84.298781,3,,,,,0
VINNORi,6284,VINE ST & NORTH BEND RD,VINE ST & E NORTH BEND RD,39.197155,-84.477276,1,,,,,0
MANDORi,6930,MANGHAM DR & DOROTHY CT,LOCKLAND RD & E NORTH BEND RD,39.24371,-84.451331,1,,,,,0
GLETACi,6664,GLENDALE MILFORD RD & TACONIC TER,,39.257004,-84.460293,2,,,,,0
DIXGSHi,4608,DIXMYTH AVE & GOOD SAM. GARAGE,,39.140671,-84.521698,1,,,,,0
DIXGSHo,4609,DIXMYTH AVE & GOOD SAM. GARAGE,,39.140831,-84.521768,1,,,,,0
DUCPOTo,6734,DUCK CREEK RD & POTOMAC AVE,,39.143527,-84.458409,1,,,,,0
DUCCRAi,6446,DUCK CREEK RD & CRANE AVE,,39.142786,-84.460721,1,,,,,0
DUCCRAo,6445,DUCK CREEK RD & CRANE AVE,,39.142563,-84.460814,1,,,,,0
BOUQUEi,2027,BOUDINOT AVE & QUEEN CITY AVE,,39.135928,-84.60464,1,,,,,0
BOUWERi,2042,BOUDINOT AVE & WERK RD,,39.140194,-84.604183,1,,,,,0
BOUWERo,2053,BOUDINOT AVE & WERK RD,,39.140836,-84.604337,1,,,,,0
BODAUB,5229,BODMANN AVE & AUBURN AVE,,39.118689,-84.50851,1,,,,,0
RIVFAIw,3004,RIVER RD & FAIRBANKS AVE,RIVER RD & DELHI AVE,39.088299,-84.56929,1,,,,,0
ANDJULo,1666,ANDERSON FERRY RD & JULMAR DR,,39.123464,-84.617185,1,,,,,0
ANDSIDo,1704,ANDERSON FERRY RD & SIDNEY AVE,,39.126516,-84.616655,1,,,,,0
ANDCROo,1711,ANDERSON FERRY RD & CROOKSHANK RD,ANDERSON FERRY RD & JULMAR DR,39.128437,-84.61471,1,,,,,0
ANDCROi,1710,ANDERSON FERRY RD & CROOKSHANK RD,,39.127999,-84.615375,1,,,,,0
ANDSIDi,1705,ANDERSON FERRY RD & SIDNEY AVE,,39.126453,-84.616982,1,,,,,0
ANDJULi,1667,ANDERSON FERRY RD & JULMAR DR,,39.123624,-84.617465,1,,,,,0
DORALVo,5217,DORCHESTER AVE & ALVIN ST,,39.117849,-84.504616,1,,,,,0
DORALVi,5211,DORCHESTER AVE & ALVIN ST,,39.117698,-84.504499,1,,,,,0
GLENMUDi,1733,GLENMORE AVE & MUDDY CREEK RD,,39.137307,-84.614032,1,,,,,0
GLENMUSo,1734,GLENMORE AVE & MUDDY CREEK RD,,39.137468,-84.61381,1,,,,,0
SC-07,9907,12th & Vine Station,E 12TH ST & JACKSON ST,39.108412,-84.514621,,,,,,0
SC-16,9916,"PUBLIC LIBRARY Station, 9th & Walnut",WALNUT ST & JACKSON ST,39.10546,-84.512494,,,,,,0
SC-06,9906,"HANKE EXCHANGE Station, 12th & Main",MAIN ST & WILKYMACKY ALY,39.108343,-84.511552,,,,,,0
SC-01,9901,"THE BANKS Station, 2nd & Main",E 2ND ST & MAIN ST,39.098235,-84.509674,,,,,,0
SC-13,9913,Race & Liberty Station,,39.112827,-84.517533,,,,,,0
SC-14,9914,"WASHINGTON PARK Station, 12th & Race",,39.108581,-84.516477,,,,,,0
SC-15,9915,Central Parkway & Vine Station,US 42 & JACKSON ST,39.107279,-84.514223,,,,,,0
SC-17,9917,"ARONOFF CENTER Station, 7th & Walnut",WALNUT ST & 7TH ST,39.104033,-84.512142,,,,,,0
SC-18,9918,"FOUNTAIN SQUARE Station, 5th & Walnut",WALNUT ST & US 50,39.101098,-84.511404,,,,,,0
SC-05,9905,"JACK CASINO Station, Main & Court",MAIN ST & E COURT ST,39.106907,-84.511177,,,,,,0
SC-08,9908,14th & Elm Station,ELM ST & W 14TH ST,39.10998,-84.518463,,,,,,0
SC-09,9909,Elm  & Liberty Station,ELM ST & LIBERTY,39.112906,-84.519167,,,,,,0
SC-10,9910,"FINDLAY MARKET-ELM Station, Elm & Glass Alley",ELM ST & GLASS ALY,39.114985,-84.51973,,,,,,0
SC-11,9911,"BREWERY DISTRICT Station, Elm & Henry",ELM ST & HENRY ST,39.117536,-84.520351,,,,,,0
GLEBROs,1768,GLENMORE AVE & BROADWELL AVE,,39.148287,-84.612999,1,,,,,0
GLENWERo,1740,GLENMORE AVE & WERK RD,,39.140564,-84.613724,1,,,,,0
GLEWERKi,1741,GLENMORE AVE & WERK RD,,39.1406,-84.613514,1,,,,,0
MANADAo,6931,MANGHAM DR & ADAMS RD,LOCKLAND RD,39.24421,-84.450875,2,,,,,0
MONKENNo,7841,MONTGOMERY RD & KENNEDY AVE,,39.18841,-84.414264,1,,,,,0
COLHAVi,2496,COLERAIN RD & HAVERKOS CT,,39.251867,-84.598374,2,,,,,0
MCMMELe,5566,MCMILLAN ST & MELROSE AVE,E MCMILLAN ST & COPELEN ST,39.125931,-84.491361,1,,,,,0
TAFTGILw,5845,TAFT RD & GILBERT AVE,WILLIAM H TAFT RD & GILBERT AVE,39.127491,-84.489183,1,,,,,0
SC-12,9912,"FINDLAY MARKET-RACE Station, Race & Elder",RACE ST & SELLEW ALY,39.115673,-84.518388,,,,,,0
SHEMONi,6751,SHERMAN & MONTGOMERY,SHERMAN AVE & MONTGOMERY RD,39.160275,-84.45602,1,,,,,0
WINFORo,4755,WINTON RD & FOREST FAIR DR,,39.302638,-84.523509,2,,,,,0
KIPMONo,2937,KIPLING AVE & MONFORT HILLS AVE,,39.201285,-84.576242,1,,,,,0
WNB1958o,3434,WESTWOOD NORTHERN BLVD 1958,,39.142738,-84.556989,1,,,,,0
WNB1959i,3433,WESTWOOD NORTHERN BLVD 1958,,39.142551,-84.556779,1,,,,,0
WNB2236o,3164,WESTWOOD NORTHERN BLVD 2236,WESTWOOD NORTHERN BLVD & MCHENRY AVE,39.145745,-84.566243,1,,,,,0
WNB2211i,3163,WESTWOOD NORTHERN BLVD 2211,WESTWOOD NORTHERN BLVD & MCHENRY AVE,39.14569,-84.566792,1,,,,,0
BANBOLi,2442,BANNING RD & BOLEYN DR,,39.212145,-84.590523,2,,,,,0
BRAWHEw,8207,BRAMBLE AVE & WHETSEL AVE,,39.151864,-84.394001,1,,,,,0
BRAWHEe,8204,BRAMBLE AVE & WHETSEL AVE,BRAMBLE AVE & NORMANDY AVE,39.151702,-84.393246,1,,,,,0
RivTrCtr,1020,Riverfront Transit Center Stop,W 2ND ST & E 2ND ST,39.09785,-84.512264,1,,,,,0
MERCYW,2410,MERCY WEST BOULEVARD,MERCY HEALTH BLVD & CARDIFF AVE,39.180523,-84.599281,1,,,,,0
VINTAFo,4938,VINE ST & TAFT RD,VINE ST & CALHOUN ST,39.127813,-84.510992,1,,,,,0
FORREAw,5650,FOREST AVE & READING RD,,39.144735,-84.491366,1,,,,,0
VINELDi,4884,VINE & ELDER,VINE ST & E ELDER ST,39.115433,-84.51666,1,,,,,0
3RDVWALi,1024,3RD & WALNUT,E 3RD ST & WALNUT ST,39.098939,-84.511262,1,,,,,0
WNBBOUw,2117,WESTWOOD NORTHERN BLVD. & BOUDINOT AVE,WESTWOOD NORTHERN BLVD & ALPINE PL,39.16286,-84.602174,1,,,,,0
NORBOOe,2150,NORTH BEND RD & BOOMER RD,W NORTH BEND RD & BOOMER RD,39.181406,-84.604303,1,,,,,0
NORBOOw,2151,NORTH BEND RD & BOOMER RD,,39.18162,-84.604525,1,,,,,0
DURHEAo,5373,DURY AVE & HEARNE AVE,DURY AVE & ERKENBRECHER AVE,39.142769,-84.505784,1,,,,,0
SALBRUo,8406,SALEM RD & BRUCE AVE,,39.074701,-84.384387,1,,,,,0
FORWASo,5658,FOREST AVE & WASHINGTON AVE,,39.145942,-84.495032,1,,,,,0
DANEVAw,6457,DANA AVE & EVANSTON AVE,DANA AVE & WABASH AVE,39.145748,-84.462848,1,,,,,0
DANBEVe,6460,DANA AVE & BEVIS AVE,,39.146069,-84.464634,1,,,,,0
DANREAw,6456,DANA AVE & REALISTIC AVE,,39.145606,-84.460687,1,,,,,0
DANREAe,6458,DANA AVE & REALISTIC AVE,,39.145757,-84.460325,1,,,,,0
DUCEVAe,6443,DUCK CREEK RD & EVANSTON AVE,DUCK CREEK RD & REALISTIC AVE,39.141867,-84.463056,1,,,,,0
DUCEVAw,6444,DUCK CREEK RD & EVANSTON AVE,DUCK CREEK RD & REALISTIC AVE,39.141974,-84.463278,1,,,,,0
ERKVINi,5366,ERKENBRECHER AVE & VINE ST,,39.142294,-84.508493,1,,,,,0
COVHIGo,1939,COVEDALE & HIGHVIEW,COVEDALE AVE & HIGHVIEW DR,39.115412,-84.607289,1,,,,,0
PIK3RDe,1127,PIKE ST & 3RD ST,PIKE ST & E 3RD ST,39.101255,-84.502733,1,,,,,0
MARCENo,4123,MARSHALL AVE & CENTRAL PKWY,MARSHALL AVE & HALLMAR AVE,39.132143,-84.531098,1,,,,,0
MARMCMi,4120,MARSHALL AVE & MCMICKEN AVE,MARSHALL AVE & HALLMAR AVE,39.131956,-84.530748,1,,,,,0
TRI3416e,6435,3416 TRIMBLE AVE,,39.138634,-84.466826,1,,,,,0
DANDUCw,6736,DANA & DUCK CREEK,DANA AVE & DUCK CREEK RD,39.144446,-84.456926,1,,,,,0
LIBJOHw,4483,LIBERTY ST & JOHN ST,W LIBERTY ST & JOHN ST,39.113465,-84.524152,1,,,,,0
LIBCENe,4469,LIBERTY ST & CENTRAL AVE,W LIBERTY ST & CENTRAL AVE,39.113234,-84.522753,1,,,,,0
LIBCENw,4870,LIBERTY ST & CENTRAL PARKWAY,W LIBERTY ST & CENTRAL PKWY,39.113464,-84.521796,1,,,,,0
LIBELMw,4869,LIBERTY ST & ELM ST,W LIBERTY ST & PLEASANT ST,39.113174,-84.519144,1,,,,,0
LIBRACw,4868,LIBERTY ST & RACE ST,W LIBERTY ST & RACE ST,39.113077,-84.517428,1,,,,,0
LIBWALe,4864,LIBERTY ST & WALNUT ST,E LIBERTY ST & WALNUT ST,39.11266,-84.513937,1,,,,,0
LIBMAIw,4867,LIBERTY ST & MAIN ST,E LIBERTY ST & PRIVATE UNNAMED ALY,39.112758,-84.513015,1,,,,,0
KIRCOLw,2917,KIRBY ROAD & COLERAIN AVENUE,KIRBY RD & LITTLE FLOWER AVE,39.193519,-84.57203,1,,,,,0
ERI3049o,7470,ERIE AVE 3049,ERIE AVE & GRACE AVE,39.138124,-84.429107,1,,,,,0
MePnRMo,9299,Meijer Park&Ride Montgomery Road,SR 3,39.291216,-84.293906,2,,,,,0
SCMEIJo,2499,STONE CREEK MEIJER P&R,STONECREEK,39.252584,-84.602691,2,,,,,0
REAGAHo,7369,READING RD & GAHL TERRACE,,39.230854,-84.435907,2,,,,,0
REAGAHi,7363,READING RD & GAHL TERRACE,,39.231122,-84.435954,2,,,,,0
REALANDo,7371,READING RD & LANDY LN,,39.233638,-84.433967,2,,,,,0
REALANDi,7364,READING RD & LANDY LN,,39.233968,-84.43399,2,,,,,0
REACOOo,7377,READING RD & COOPER RD,,39.239607,-84.429991,2,,,,,0
REACOOi,7365,READING RD & COOPER RD,,39.239527,-84.430295,2,,,,,0
REACINSo,7380,READING RD & CINCINNATI STATE CAMPUS,US 42,39.246531,-84.42619,2,,,,,0
REAFORMi,7366,READING RD & FORMICA,US 42,39.245549,-84.426845,2,,,,,0
CUNEVEo,7398,CUNNINGHAM DR & EVENDALE COMMONS DR,,39.250763,-84.425594,2,,,,,0
CUNEVEi,7384,CUNNINGHAM DR & EVENDALE COMMONS DR,,39.251281,-84.427052,2,,,,,0
GLESTRw,6663,GLENDALE MILFORD & SAINT RITA LN,GLENDALE MILFORD RD & ST RITA LN,39.255507,-84.446621,2,,,,,0
GLESPAe,6661,GLENDALE MILFORD & SPARTAN DR,GLENDALE MILFORD RD & SPARTAN DR,39.256158,-84.449662,2,,,,,0
KIPKIPw,2945,KIPLING AVE & KIPLINGWOOD DR,,39.201754,-84.57186,1,,,,,0
KIPKIPe,2942,KIPLING AVE & KIPLINGWOOD DR,,39.201602,-84.571813,1,,,,,0
KIPSWEe,2943,KIPLING AVE & SWEETBRIAR LN,KIPLING AVE & KIPLINGWOOD DR,39.201928,-84.567502,1,,,,,0
KIPSWEw,2946,KIPLING AVE & SWEETBRIAR LN,KIPLING AVE & KIPLINGWOOD DR,39.202107,-84.567151,1,,,,,0
KIPWILe,2944,KIPLING AVE & WILLOWCOVE DR,KIPLING AVE & KIPLINGWOOD DR,39.202038,-84.564966,1,,,,,0
KIPWILw,2947,KIPLING AVE & WILLOWCOVE DR,,39.202198,-84.565059,1,,,,,0
CENCIRo,6975,CENTURY CIRCLE - VINEYARD,W CENTURY CIR,39.281774,-84.454487,2,,,,,0
EDMROOe,7078,EDMONDSON RD & ROOKWOOD COMMONS,,39.149587,-84.445471,1,,,,,0
EDMROOw,7079,EDMONDSON RD & ROOKWOOD COMMONS,,39.149114,-84.444514,1,,,,,0
SEYSHOe,6544,SEYMOUR AVE & SHONA DR,SR 561 & E CLIFTON AVE,39.190591,-84.466125,1,,,,,0
SEYSHOw,6546,SEYMOUR AVE & SHONA DR,SR 561 & E CLIFTON AVE,39.190699,-84.465833,1,,,,,0
CENBLVi,6978,11550 Century Blvd,CENTURY BLVD & N CENTURY CIR,39.285022,-84.4534,1,,,,,0
CENBLVo,6977,975 Century Blvd,CENTURY BLVD & N CENTURY CIR,39.285093,-84.453599,1,,,,,0
JEF2930o,4960,JEFFERSON AVE 2930,,39.134272,-84.510726,1,,,,,0
SHRDUCs,7799,SHRODER HIGH SCHOOL & DUCK CREEK RD,DUCK CREEK RD & OVERBROOK PL,39.165088,-84.410202,1,,,,,0
EST5278o,5456,ESTE AVE 5278,ESTE AVE & CENTER HILL AVE,39.182439,-84.504304,1,,,,,0
FAIKINn,6125,FAIRFIELD AVE & KINNEY AVE,FAIRFIELD AVE & HEWITT AVE,39.136654,-84.472045,1,,,,,0
BLUWEBo,8298,BLUE ASH RD & WEBSTER AVE,BLUE ASH AVE & WEBSTER AVE,39.19846,-84.398932,2,,,,,0
MARCOLw,4124,MARSHALL AVE & COLERAIN AVE,MARSHALL AVE & SIDNEY AVE,39.13239,-84.535162,1,,,,,0
RACGLAi,4883,RACE ST & GLASS ALY,,39.114798,-84.5182,1,,,,,0
CLIREAi,5944,CLINTON SPRINGS AVE & READING ROAD,CLINTON SPRINGS AVE & US 42,39.153879,-84.483733,1,,,,,0
SUMREAe,6854,SUMMIT RD & READING RD,,39.202369,-84.45649,1,,,,,0
ERITHOo,7957,ERIE AVE & THOBURNE ST,ERIE AVE & ROE ST,39.157268,-84.393639,1,,,,,0
BLULINi,8334,BLUE ASH AVE & LINDEN AVE,BLUE ASH RD & BLUE ASH AVE,39.208655,-84.390686,2,,,,,0
EAS1906e,6100,EASTERN AVE 1906,US 52 & HAZEN ST,39.119886,-84.478621,1,,,,,0
WNBMOOi,3641,WESTWOOD NORTHER BLVD & MOOSEWOOD,WESTWOOD NORTHERN BLVD,39.138551,-84.549906,1,,,,,0
TRIHEWw,6432,TRIMBLE AVE & HEWITT AVE,,39.137306,-84.467118,1,,,,,0
GILLIBn,2292,GILSEY AVE & W. LIBERTY ST,GILSEY AVE & W LIBERTY ST,39.117097,-84.580903,1,,,,,0
LIBGILw,2293,W LIBERTY ST & GILSEY AVE,,39.117232,-84.580807,1,,,,,0
LIBBEEe,2294,W. LIBERTY ST & BEECH AVE,W LIBERTY ST & BEECH AVE,39.116878,-84.577094,1,,,,,0
LIBMANw,2295,W. LIBERTY ST & MANSS AVE,W LIBERTY ST & MANSS AVE,39.117082,-84.577748,1,,,,,0
ERI4001o,7900,ERIE AVE 4001,,39.150039,-84.404643,1,,,,,0
NOR3091e,2620,NORTH BEND RD 3091,NORTH BEND RD & SAMVER RD,39.189656,-84.586467,1,,,,,0
ERIWHEi,7956,ERIE AVE & WHETSEL AVE,,39.157378,-84.393985,1,,,,,0
SMIWALn,6760,SMITH RD & WALL ST,SMITH RD & BENNETT AV,39.161444,-84.453918,1,,,,,0
BELPASw,3576,BELMONT AVE & PASADENA AVE,,39.192037,-84.547772,1,,,,,0
ERI4311i,7950,ERIE AVE 4311,ERIE AVE & BRAMBLE AVE,39.152857,-84.400473,1,,,,,0
ERI4320o,7951,ERIE AVE 4320,ERIE AVE & BRAMBLE AVE,39.152911,-84.400122,1,,,,,0
ERIWHIi,7952,ERIE AVE & WHITNEY PL,,39.154704,-84.398311,1,,,,,0
ERIWHIo,7953,ERIE AVE & WHITNEY PL,,39.154454,-84.398323,1,,,,,0
ERIROEi,7954,ERIE AVE & ROE ST,,39.156443,-84.395741,1,,,,,0
ERIROEo,7955,ERIE AVE & ROE ST,,39.156389,-84.395484,1,,,,,0
MONMENi,9251,MONTGOMERY RD & MENARDS,US 22 & THE VILLAGE DR,39.295978,-84.291984,3,,,,,0
MONSTEEi,9252,MONTGOMERY RD & STEEPLECHASE LN,US 22 & THE VILLAGE DR,39.297617,-84.289804,3,,,,,0
MON3435i,9253,MONTGOMERY RD 3435,US 22 & NANTUCKET DR,39.301262,-84.28542,3,,,,,0
MON10Mi,9254,MONTGOMERY RD & 20 MILE DR,US 22 & NANTUCKET DR,39.304158,-84.282079,3,,,,,0
COLLOCi,9255,COLUMBIA RD & LOCUST AVE,COLUMBIA RD & LOCUST RD,39.308689,-84.281086,3,,,,,0
COLJFBi,9256,COLUMBIA RD & J. F. BURNS,COLUMBIA RD & LOCUST RD,39.313287,-84.283476,3,,,,,0
COLMIZi,9257,COLUMBIA RD & MIZZEN MAST LN,COLUMBIA RD & LOCUST RD,39.31709,-84.285212,3,,,,,0
COLCHEi,9258,COLUMBIA RD & CHESTNUT LANDING DR,COLUMBIA RD & LOCUST RD,39.319625,-84.285382,3,,,,,0
COLFITi,9259,COLUMBIA RD & FITZGERALD WAY,COLUMBIA RD & LOCUST RD,39.32643,-84.282722,3,,,,,0
COLCATi,9260,COLUMBIA RD & CATALINA ISLE,COLUMBIA RD & LOCUST RD,39.330221,-84.282199,3,,,,,0
OBSDELw,7484,OBSERVATORY AVE & DELTA AVE,,39.136623,-84.426787,1,,,,,0
CENJACw,4813,CENTRAL PKWY & JACKSON ST,US 42 & JACKSON ST,39.107297,-84.514153,1,,,,,0
9THCHEw,1081,9TH ST & CHEAPSIDE ST,US 22 & E CHEAPSIDE ST,39.106337,-84.508316,1,,,,,0
BRO6THn,1114,BROADWAY & 6TH ST,BROADWAY & NEW ST,39.103635,-84.506715,1,,,,,0
BRO8THn,1115,BROADWAY & 8TH ST,BROADWAY & US 22,39.105276,-84.507102,1,,,,,0
EPWHARn,2377,EPWORTH AVE & HARRISON AVE,EPWORTH AVE & JUNIETTA AVE,39.149977,-84.59969,1,,,,,0
DIXCLIi,4598,DIXMYTH AVE & CLIFTON AVE,,39.141038,-84.519655,1,,,,,0
DIXCLIo,4599,DIXMYTH AVE & CLIFTON AVE,,39.141208,-84.51976,1,,,,,0
VIC2621e,5868,Victory Parkway 2621 EOL,VICTORY PKWY & WILLIAM H TAFT RD,39.12789,-84.48437,1,,,,,0
BREMONo,6489,Brewster at Montgomery,BREWSTER AVE & 1751,39.143605,-84.468723,1,,,,,0
MONDANs,6468,MONTGOMERY RD & DANA AVE,US 22 & DANA AVE,39.145916,-84.468336,1,,,,,0
TRIDANn,6453,TRIMBLE AVE & DANA AVE,TRIMBLE AVE & RUTLAND AVE,39.146024,-84.465966,1,,,,,0
SC-02,9902,"247 TELEMARKETING Station, 4th & Main",MAIN ST & E 4TH ST,39.100644,-84.509396,1,,,,,0
SC-03,9903,"RICHTER & PHILLIPS Station, 6th & Main",MAIN ST & US 50,39.103338,-84.510298,,,,,,0
SC-04,9904,8th & Main Station,,39.105051,-84.510661,,,,,,0
BOUMOZs,2074,BOUDINOT AVE & MOZART AVE,,39.152866,-84.603092,1,,,,,0
KENGALo,8625,KENWOOD RD & GALBRAITH RD,KENWOOD RD & HAPPINESS WAY,39.20659,-84.379549,2,,,,,0
WINKEMo,4740,WINTON RD & KEMPER RD,WINTON RD & W KEMPER RD,39.289348,-84.523138,2,,,,,0
SIDTOWe,1450,SIDNEY RD & TOWNSEND RD,SIDNEY AVE,39.130748,-84.626823,1,,,,,0
GLEBOUi,1988,GLENHILLS WAY & BOUDINOT AVE,,39.128683,-84.604799,1,,,,,0
PLALINi,8336,PLAINFIELD RD & LINDEN AVE,,39.209427,-84.399079,2,,,,,0
NORDALe,4269,NORTH BEND RD & DALY RD,W NORTH BEND RD & DALY RD,39.202023,-84.532558,1,,,,,0
REAELSi,1166,READING RD & ELSINORE PL,US 42 & RAMP,39.113255,-84.502534,1,,,,,0
SALBRAo,8115,SALEM RD & BRANDON LN,,39.075409,-84.392612,1,,,,,0
KELFOUo,7419,KELLOGG AVE & FOUR SEASONS MARINA,US 52,39.086506,-84.422138,1,,,,,0
QUE2744w,2326,QUEEN CITY AVE 2744,,39.133542,-84.59366,1,,,,,0
KENDENe,4017,KENNER ST & DENMAN ST,,39.110505,-84.533416,1,,,,,0
MUDWINe,1728,MUDDY CREEK RD. & WINGHAM DR.,MUDDY CREEK RD & GWILADA DR,39.133675,-84.632225,1,,,,,0
